QUERY_ID;RESPONSE
26;(1148, 1137, 0.0)
26;(1149, 1138, 0.0)
26;(1150, 1139, 0.0)
26;(1151, 1140, 0.0)
26;(1152, 1141, 0.0)
26;(1153, 1142, 0.0)
26;(1154, 1144, 0.0)
26;(1155, 1145, 0.0)
26;(1156, 1146, 0.0)
26;(1157, 1147, 0.0)
26;(1158, 1148, 0.0)
26;(1159, 1149, 0)
26;(1160, 1150, 0.0)
26;(1161, 1151, 0.0)
26;(1162, 1152, 0.0)
26;(1163, 1153, 0)
26;(1164, 1154, 0.0)
26;(1165, 1156, 0.0)
26;(1166, 1157, 0.0)
26;(1167, 1158, 0.0)
26;(1168, 1160, 0.0)
26;(1169, 1161, 0.0)
26;(1170, 1162, 0.0)
26;(1171, 1163, 0.0)
26;(1172, 1164, 0.0)
26;(1173, 1166, 0.0)
26;(1174, 1167, 0.0)
26;(1175, 1168, 0.0)
26;(1176, 1169, 0.0)
26;(1177, 1170, 0.0)
26;(1178, 1171, 0.0)
26;(1179, 1172, 0.0)
26;(1180, 1173, 0.0)
26;(1181, 1174, 0.0)
26;(1182, 1175, 0.0)
26;(1183, 1176, 0.0)
26;(1184, 1177, 0.0)
26;(1185, 1178, 0.0)
26;(1186, 1179, 0.0)
26;(1187, 1180, 0.0)
26;(1188, 1181, 0.0)
26;(1189, 1182, 0.0)
26;(1190, 1183, 0.0)
26;(1191, 1185, 0.0)
26;(1192, 1186, 0)
26;(1193, 1187, 0.0)
26;(1194, 1188, 0.0)
26;(1195, 1189, 0.0)
26;(1196, 1190, 0.0)
26;(1197, 1191, 0.0)
26;(1198, 1192, 0.0)
26;(1199, 1193, 0.0)
26;(1200, 1194, 0.0)
26;(1201, 1195, 0.0)
26;(1202, 1196, 0.0)
26;(1203, 1198, 0.0)
26;(1204, 1199, 0.0)
26;(1205, 1200, 0.0)
26;(1206, 1201, 0.0)
26;(1207, 1202, 0.0)
26;(1208, 1203, 0.0)
26;(1209, 1204, 0.0)
26;(1210, 1205, 0.0)
26;(1211, 1206, 0.0)
26;(1212, 1207, 0.0)
26;(1213, 1208, 0.0)
26;(1214, 1210, 0.0)
26;(1215, 1211, 0.0)
26;(1216, 1212, 0.0)
26;(1217, 1213, 0.0)
26;(1218, 1214, 0.0)
26;(1219, 1215, 0.0)
26;(1220, 1216, 0.0)
26;(1221, 1217, 0.0)
26;(1222, 1218, 0.0)
26;(1223, 1219, 0.0)
26;(1224, 1220, 0.0)
26;(1225, 1221, 0.0)
26;(1226, 1222, 0.0)
26;(1227, 1223, 0.0)
26;(1228, 1224, 0)
26;(1229, 1225, 0.0)
26;(1230, 1226, 0.0)
26;(1231, 1227, 0.0)
26;(1232, 1228, 0.0)
26;(1233, 1229, 0.0)
26;(1234, 1230, 0.0)
26;(1235, 1231, 0.0)
26;(1236, 1232, 0.0)
26;(1237, 1234, 0.0)
26;(1238, 1236, 0.0)
26;(1239, 1238, 0.0)
27;(1, 904, 0.2958884415228442)
27;(2, 598, 0.22018402779822585)
27;(3, 821, 0.166400508311232)
27;(4, 369, 0.11616052415471449)
27;(5, 920, 0.11431712735612488)
27;(6, 570, 0.10077046462825452)
27;(7, 498, 0.0980529988011032)
27;(8, 1121, 0.09805139057720966)
27;(9, 68, 0.09322256235668694)
27;(10, 610, 0.0911101770081229)
27;(11, 976, 0.08503464500176079)
27;(12, 765, 0.08051545227785153)
27;(13, 442, 0.07868552476897016)
27;(14, 865, 0.07825704027039881)
27;(15, 1191, 0.07710158073324225)
27;(16, 332, 0.07461505752430896)
27;(17, 179, 0.07256718565251526)
27;(18, 434, 0.07040089222685288)
27;(19, 866, 0.0689474717693627)
27;(20, 914, 0.06854936057502406)
27;(21, 539, 0.06532526927037972)
27;(22, 1082, 0.06387960480335479)
27;(23, 1212, 0.06382221263947345)
27;(24, 994, 0.06326982735353714)
27;(25, 709, 0.06305308198428682)
27;(26, 66, 0.061709028084010305)
27;(27, 1133, 0.06163904228798075)
27;(28, 206, 0.060791448673008563)
27;(29, 95, 0.05961955994339226)
27;(30, 277, 0.0558838490612211)
27;(31, 948, 0.05562880324201803)
27;(32, 1179, 0.05474060060709205)
27;(33, 943, 0.05427167356046806)
27;(34, 996, 0.053843529312216566)
27;(35, 358, 0.05346895635152748)
27;(36, 759, 0.053257603083223706)
27;(37, 51, 0.052422646480559575)
27;(38, 792, 0.051782510439824264)
27;(39, 966, 0.05110191629463564)
27;(40, 391, 0.05100454698168922)
27;(41, 881, 0.04802494737910961)
27;(42, 1064, 0.04792218859645334)
27;(43, 972, 0.047605085719168036)
27;(44, 62, 0.04757955452465573)
27;(45, 542, 0.04720269269763402)
27;(46, 633, 0.04588932799958133)
27;(47, 504, 0.04527139830376206)
27;(48, 783, 0.0435388665452784)
27;(49, 523, 0.043110350584404676)
27;(50, 82, 0.04275280638134962)
27;(51, 1211, 0.04259062184846822)
27;(52, 787, 0.04199903640403291)
27;(53, 1155, 0.041714209306128416)
27;(54, 880, 0.04157162789581893)
27;(55, 189, 0.0410106427835721)
27;(56, 173, 0.040351831875021144)
27;(57, 335, 0.0401343556294108)
27;(58, 547, 0.03986637953821903)
27;(59, 646, 0.03946181153901664)
27;(60, 472, 0.03944575589873987)
27;(61, 581, 0.039059964305187496)
27;(62, 1185, 0.03880868047475004)
27;(63, 521, 0.038742239164761154)
27;(64, 351, 0.03823220066985403)
27;(65, 385, 0.03812174316181185)
27;(66, 304, 0.03800648562171079)
27;(67, 397, 0.037245432417431765)
27;(68, 1160, 0.037228104935365346)
27;(69, 1028, 0.03720652079066343)
27;(70, 1065, 0.03655968521621578)
27;(71, 1032, 0.03595784417954777)
27;(72, 29, 0.035904249743583326)
27;(73, 889, 0.035796240579987024)
27;(74, 208, 0.03575695465785704)
27;(75, 531, 0.035700154393717556)
27;(76, 991, 0.03565490774486111)
27;(77, 1061, 0.035456716597346685)
27;(78, 497, 0.03534153310919259)
27;(79, 1122, 0.03524897238034296)
27;(80, 330, 0.0350089243263281)
27;(81, 1040, 0.034821731187493335)
27;(82, 75, 0.03476383643382323)
27;(83, 631, 0.0345755359740609)
27;(84, 947, 0.03437149401450918)
27;(85, 825, 0.034197272302267316)
27;(86, 436, 0.03390842646896417)
27;(87, 246, 0.03389586819712088)
27;(88, 342, 0.033845487167229446)
27;(89, 1105, 0.0338422134992502)
27;(90, 224, 0.03374099119554677)
27;(91, 456, 0.03372005101784202)
27;(92, 105, 0.03322401794621532)
27;(93, 642, 0.03288459676429599)
27;(94, 580, 0.032626001506168484)
27;(95, 400, 0.031864399686747216)
27;(96, 1233, 0.031464543751817044)
27;(97, 874, 0.0310096601259515)
27;(98, 1156, 0.030705861560587175)
27;(99, 140, 0.030622361287856933)
27;(100, 372, 0.030065428164377288)
27;(101, 752, 0.029992112832921313)
27;(102, 1053, 0.029870968521266028)
27;(103, 63, 0.029804922799557817)
27;(104, 493, 0.02950709906843341)
27;(105, 1113, 0.02945108721800643)
27;(106, 657, 0.029212414892740915)
27;(107, 961, 0.029162320151093983)
27;(108, 1046, 0.029084396028992397)
27;(109, 207, 0.02892928414580027)
27;(110, 607, 0.02891644755431707)
27;(111, 121, 0.028768022893114555)
27;(112, 701, 0.028736106242556177)
27;(113, 565, 0.02863364043823732)
27;(114, 365, 0.0286159547695487)
27;(115, 47, 0.028304763406820144)
27;(116, 429, 0.027553812424330706)
27;(117, 495, 0.02677506654889758)
27;(118, 60, 0.02674900162022576)
27;(119, 320, 0.026641373690441277)
27;(120, 514, 0.026498323555933588)
27;(121, 196, 0.026384164376680626)
27;(122, 1062, 0.026197821491677768)
27;(123, 648, 0.026015895809219043)
27;(124, 325, 0.025725185577851407)
27;(125, 797, 0.02562616294626734)
27;(126, 807, 0.025482657339646088)
27;(127, 681, 0.02517880993939839)
27;(128, 263, 0.02482592237878427)
27;(129, 855, 0.02409632448860483)
27;(130, 220, 0.024094974184322476)
27;(131, 37, 0.02407922830921322)
27;(132, 414, 0.024004603947085527)
27;(133, 984, 0.023994495845515062)
27;(134, 518, 0.023638506693511734)
27;(135, 546, 0.02355519494117277)
27;(136, 1214, 0.023331715099652643)
27;(137, 26, 0.023267547661122157)
27;(138, 214, 0.023212596826238635)
27;(139, 1206, 0.023190764902320866)
27;(140, 608, 0.023190258807904405)
27;(141, 1101, 0.02313208871173749)
27;(142, 558, 0.023061832282079642)
27;(143, 845, 0.022999639925100346)
27;(144, 410, 0.022877281816037248)
27;(145, 1208, 0.022817443903742362)
27;(146, 978, 0.02276747579787365)
27;(147, 1007, 0.02275280361059093)
27;(148, 11, 0.022630451337835773)
27;(149, 163, 0.022309134865278937)
27;(150, 802, 0.022082802956882665)
27;(151, 941, 0.021977773976792885)
27;(152, 566, 0.021742655869436227)
27;(153, 49, 0.02167705413542568)
27;(154, 782, 0.021616837719943806)
27;(155, 919, 0.02153277478941255)
27;(156, 555, 0.02152794751530784)
27;(157, 455, 0.02124277096329147)
27;(158, 1168, 0.021095812523080803)
27;(159, 489, 0.021085826907289055)
27;(160, 158, 0.020691756247365644)
27;(161, 403, 0.02051273248026887)
27;(162, 81, 0.020429656311153968)
27;(163, 1080, 0.020192203340433767)
27;(164, 211, 0.019995083840971883)
27;(165, 349, 0.01996852544720618)
27;(166, 604, 0.019933763065573346)
27;(167, 219, 0.019771954925832124)
27;(168, 147, 0.019744540426323048)
27;(169, 960, 0.019681392126618607)
27;(170, 669, 0.019678891814707725)
27;(171, 757, 0.01959451981876961)
27;(172, 649, 0.01940237050540321)
27;(173, 243, 0.019240648713411704)
27;(174, 597, 0.019182011271931972)
27;(175, 683, 0.01914589180908398)
27;(176, 1182, 0.019099163434394044)
27;(177, 1183, 0.01909185385278998)
27;(178, 912, 0.018905533961295483)
27;(179, 869, 0.0188957335370491)
27;(180, 1051, 0.01887339731401092)
27;(181, 459, 0.018852054387799015)
27;(182, 1144, 0.01877785012794963)
27;(183, 12, 0.018646301400787484)
27;(184, 152, 0.018588842110309124)
27;(185, 658, 0.01853565968742269)
27;(186, 667, 0.018277174812819773)
27;(187, 188, 0.018250809672236804)
27;(188, 613, 0.018017306859802542)
27;(189, 445, 0.017997505171442402)
27;(190, 10, 0.017953989685181814)
27;(191, 951, 0.017914862993877134)
27;(192, 126, 0.0177493125995695)
27;(193, 1072, 0.017746077253510042)
27;(194, 925, 0.017711004350469534)
27;(195, 180, 0.017568692284609486)
27;(196, 864, 0.017438378098711377)
27;(197, 1077, 0.017292572813843686)
27;(198, 615, 0.017168218604275778)
27;(199, 955, 0.017109904574770147)
27;(200, 934, 0.01708536717061537)
27;(201, 482, 0.017062714501828485)
27;(202, 101, 0.017027528986234733)
27;(203, 1070, 0.016967063347221072)
27;(204, 467, 0.01685438272100126)
27;(205, 71, 0.016733981805166585)
27;(206, 695, 0.01670158788051653)
27;(207, 671, 0.016669707114774054)
27;(208, 322, 0.016609049987828077)
27;(209, 911, 0.016356607556850693)
27;(210, 918, 0.01635454973781162)
27;(211, 1190, 0.016236253873746154)
27;(212, 879, 0.01622773884142373)
27;(213, 1076, 0.0162070038017305)
27;(214, 285, 0.01615495363665793)
27;(215, 963, 0.015959826655348376)
27;(216, 318, 0.01593886949998533)
27;(217, 930, 0.015646756290166614)
27;(218, 1197, 0.015558200997071654)
27;(219, 300, 0.015275968478069042)
27;(220, 500, 0.015263315036438426)
27;(221, 508, 0.015199944174432828)
27;(222, 111, 0.01517462531430795)
27;(223, 222, 0.015169303715056622)
27;(224, 176, 0.015149152854516061)
27;(225, 354, 0.015000482465212992)
27;(226, 1104, 0.014948083245344145)
27;(227, 0, 0.014729749230077785)
27;(228, 596, 0.014677834611303491)
27;(229, 606, 0.014624934177280367)
27;(230, 174, 0.014594511524430448)
27;(231, 237, 0.01458671724922554)
27;(232, 485, 0.01448477532186099)
27;(233, 895, 0.014451009684570242)
27;(234, 94, 0.014381841022539737)
27;(235, 464, 0.01436922546971005)
27;(236, 242, 0.014061912590602622)
27;(237, 457, 0.014048473084598502)
27;(238, 241, 0.013846956384684693)
27;(239, 1050, 0.013269728243471736)
27;(240, 346, 0.013191803179266074)
27;(241, 88, 0.0131713634334894)
27;(242, 660, 0.013151489861657437)
27;(243, 33, 0.013079600776068147)
27;(244, 451, 0.013073560523231035)
27;(245, 1109, 0.012840724228963776)
27;(246, 781, 0.012736691642474094)
27;(247, 611, 0.012646285692007472)
27;(248, 652, 0.012637704682525881)
27;(249, 857, 0.012612119296325492)
27;(250, 423, 0.012588295945210562)
27;(251, 421, 0.012376884923909709)
27;(252, 968, 0.012363887191108718)
27;(253, 175, 0.012337735032543607)
27;(254, 92, 0.01228425031581006)
27;(255, 21, 0.012232584333349821)
27;(256, 187, 0.011897041221608106)
27;(257, 884, 0.01178913671332175)
27;(258, 651, 0.01169549535492274)
27;(259, 303, 0.011609480762668111)
27;(260, 162, 0.011553006134081629)
27;(261, 97, 0.01150361958860473)
27;(262, 247, 0.011454556164708557)
27;(263, 811, 0.011354175221127092)
27;(264, 57, 0.011169252051857632)
27;(265, 1044, 0.010663329408483429)
27;(266, 572, 0.010470741240530898)
27;(267, 1102, 0.009776557211096113)
27;(268, 347, 0.009713284807484138)
27;(269, 267, 0.009032958372564868)
27;(270, 250, 0.009024919866003078)
27;(271, 7, 0.007378321800584902)
27;(272, 1002, 0.00731699479317595)
27;(273, 659, 0.005928777823509686)
27;(274, 1, 0.0)
27;(275, 2, 0.0)
27;(276, 3, 0.0)
27;(277, 4, 0.0)
27;(278, 5, 0.0)
27;(279, 6, 0.0)
27;(280, 8, 0.0)
27;(281, 9, 0.0)
27;(282, 13, 0.0)
27;(283, 14, 0.0)
27;(284, 15, 0.0)
27;(285, 16, 0.0)
27;(286, 17, 0.0)
27;(287, 18, 0.0)
27;(288, 19, 0.0)
27;(289, 20, 0.0)
27;(290, 22, 0.0)
27;(291, 23, 0.0)
27;(292, 24, 0.0)
27;(293, 25, 0.0)
27;(294, 27, 0.0)
27;(295, 28, 0.0)
27;(296, 30, 0.0)
27;(297, 31, 0.0)
27;(298, 32, 0.0)
27;(299, 34, 0.0)
27;(300, 35, 0)
27;(301, 36, 0.0)
27;(302, 38, 0.0)
27;(303, 39, 0.0)
27;(304, 40, 0.0)
27;(305, 41, 0.0)
27;(306, 42, 0.0)
27;(307, 43, 0.0)
27;(308, 44, 0.0)
27;(309, 45, 0.0)
27;(310, 46, 0.0)
27;(311, 48, 0.0)
27;(312, 50, 0.0)
27;(313, 52, 0.0)
27;(314, 53, 0.0)
27;(315, 54, 0.0)
27;(316, 55, 0.0)
27;(317, 56, 0.0)
27;(318, 58, 0.0)
27;(319, 59, 0.0)
27;(320, 61, 0.0)
27;(321, 64, 0.0)
27;(322, 65, 0.0)
27;(323, 67, 0.0)
27;(324, 69, 0.0)
27;(325, 70, 0.0)
27;(326, 72, 0.0)
27;(327, 73, 0.0)
27;(328, 74, 0.0)
27;(329, 76, 0.0)
27;(330, 77, 0.0)
27;(331, 78, 0.0)
27;(332, 79, 0.0)
27;(333, 80, 0.0)
27;(334, 83, 0.0)
27;(335, 84, 0.0)
27;(336, 85, 0.0)
27;(337, 86, 0.0)
27;(338, 87, 0.0)
27;(339, 89, 0.0)
27;(340, 90, 0.0)
27;(341, 91, 0.0)
27;(342, 93, 0.0)
27;(343, 96, 0.0)
27;(344, 98, 0.0)
27;(345, 99, 0.0)
27;(346, 100, 0.0)
27;(347, 102, 0.0)
27;(348, 103, 0.0)
27;(349, 104, 0.0)
27;(350, 106, 0.0)
27;(351, 107, 0.0)
27;(352, 108, 0.0)
27;(353, 109, 0.0)
27;(354, 110, 0.0)
27;(355, 112, 0.0)
27;(356, 113, 0.0)
27;(357, 114, 0.0)
27;(358, 115, 0.0)
27;(359, 116, 0.0)
27;(360, 117, 0.0)
27;(361, 118, 0.0)
27;(362, 119, 0.0)
27;(363, 120, 0.0)
27;(364, 122, 0.0)
27;(365, 123, 0.0)
27;(366, 124, 0.0)
27;(367, 125, 0.0)
27;(368, 127, 0)
27;(369, 128, 0.0)
27;(370, 129, 0.0)
27;(371, 130, 0.0)
27;(372, 131, 0)
27;(373, 132, 0.0)
27;(374, 133, 0.0)
27;(375, 134, 0.0)
27;(376, 135, 0.0)
27;(377, 136, 0.0)
27;(378, 137, 0.0)
27;(379, 138, 0.0)
27;(380, 139, 0.0)
27;(381, 141, 0.0)
27;(382, 142, 0.0)
27;(383, 143, 0.0)
27;(384, 144, 0.0)
27;(385, 145, 0.0)
27;(386, 146, 0.0)
27;(387, 148, 0.0)
27;(388, 149, 0.0)
27;(389, 150, 0.0)
27;(390, 151, 0.0)
27;(391, 153, 0.0)
27;(392, 154, 0.0)
27;(393, 155, 0.0)
27;(394, 156, 0.0)
27;(395, 157, 0.0)
27;(396, 159, 0.0)
27;(397, 160, 0.0)
27;(398, 161, 0.0)
27;(399, 164, 0.0)
27;(400, 165, 0.0)
27;(401, 166, 0.0)
27;(402, 167, 0)
27;(403, 168, 0.0)
27;(404, 169, 0.0)
27;(405, 170, 0.0)
27;(406, 171, 0.0)
27;(407, 172, 0.0)
27;(408, 177, 0.0)
27;(409, 178, 0.0)
27;(410, 181, 0.0)
27;(411, 182, 0.0)
27;(412, 183, 0.0)
27;(413, 184, 0.0)
27;(414, 185, 0.0)
27;(415, 186, 0.0)
27;(416, 190, 0.0)
27;(417, 191, 0.0)
27;(418, 192, 0.0)
27;(419, 193, 0.0)
27;(420, 194, 0.0)
27;(421, 195, 0.0)
27;(422, 197, 0.0)
27;(423, 198, 0.0)
27;(424, 199, 0.0)
27;(425, 200, 0.0)
27;(426, 201, 0.0)
27;(427, 202, 0.0)
27;(428, 203, 0.0)
27;(429, 204, 0.0)
27;(430, 205, 0.0)
27;(431, 209, 0.0)
27;(432, 210, 0.0)
27;(433, 212, 0.0)
27;(434, 213, 0.0)
27;(435, 215, 0.0)
27;(436, 216, 0.0)
27;(437, 217, 0.0)
27;(438, 218, 0.0)
27;(439, 221, 0.0)
27;(440, 223, 0.0)
27;(441, 225, 0.0)
27;(442, 226, 0.0)
27;(443, 227, 0.0)
27;(444, 228, 0.0)
27;(445, 229, 0.0)
27;(446, 230, 0.0)
27;(447, 231, 0.0)
27;(448, 232, 0.0)
27;(449, 233, 0.0)
27;(450, 234, 0.0)
27;(451, 235, 0.0)
27;(452, 236, 0.0)
27;(453, 238, 0.0)
27;(454, 239, 0.0)
27;(455, 240, 0.0)
27;(456, 244, 0.0)
27;(457, 245, 0.0)
27;(458, 248, 0.0)
27;(459, 249, 0.0)
27;(460, 251, 0.0)
27;(461, 252, 0.0)
27;(462, 253, 0.0)
27;(463, 254, 0.0)
27;(464, 255, 0.0)
27;(465, 256, 0.0)
27;(466, 257, 0.0)
27;(467, 258, 0.0)
27;(468, 259, 0.0)
27;(469, 260, 0.0)
27;(470, 261, 0.0)
27;(471, 262, 0.0)
27;(472, 264, 0.0)
27;(473, 265, 0.0)
27;(474, 266, 0.0)
27;(475, 268, 0.0)
27;(476, 269, 0.0)
27;(477, 270, 0.0)
27;(478, 271, 0.0)
27;(479, 272, 0.0)
27;(480, 273, 0.0)
27;(481, 274, 0.0)
27;(482, 275, 0.0)
27;(483, 276, 0.0)
27;(484, 278, 0.0)
27;(485, 279, 0.0)
27;(486, 280, 0.0)
27;(487, 281, 0.0)
27;(488, 282, 0.0)
27;(489, 283, 0.0)
27;(490, 284, 0.0)
27;(491, 286, 0.0)
27;(492, 287, 0.0)
27;(493, 288, 0.0)
27;(494, 289, 0.0)
27;(495, 290, 0.0)
27;(496, 291, 0.0)
27;(497, 292, 0.0)
27;(498, 293, 0.0)
27;(499, 294, 0.0)
27;(500, 295, 0.0)
27;(501, 296, 0.0)
27;(502, 297, 0)
27;(503, 298, 0.0)
27;(504, 299, 0.0)
27;(505, 301, 0.0)
27;(506, 302, 0.0)
27;(507, 305, 0.0)
27;(508, 306, 0.0)
27;(509, 307, 0.0)
27;(510, 308, 0.0)
27;(511, 309, 0.0)
27;(512, 310, 0.0)
27;(513, 311, 0.0)
27;(514, 312, 0.0)
27;(515, 313, 0.0)
27;(516, 314, 0.0)
27;(517, 315, 0.0)
27;(518, 316, 0.0)
27;(519, 317, 0.0)
27;(520, 319, 0.0)
27;(521, 321, 0.0)
27;(522, 323, 0.0)
27;(523, 324, 0.0)
27;(524, 326, 0.0)
27;(525, 327, 0.0)
27;(526, 328, 0)
27;(527, 329, 0.0)
27;(528, 331, 0.0)
27;(529, 333, 0.0)
27;(530, 334, 0.0)
27;(531, 336, 0.0)
27;(532, 337, 0.0)
27;(533, 338, 0.0)
27;(534, 339, 0.0)
27;(535, 340, 0.0)
27;(536, 341, 0.0)
27;(537, 343, 0.0)
27;(538, 344, 0.0)
27;(539, 345, 0.0)
27;(540, 348, 0.0)
27;(541, 350, 0.0)
27;(542, 352, 0.0)
27;(543, 353, 0.0)
27;(544, 355, 0.0)
27;(545, 356, 0.0)
27;(546, 357, 0.0)
27;(547, 359, 0.0)
27;(548, 360, 0.0)
27;(549, 361, 0.0)
27;(550, 362, 0.0)
27;(551, 363, 0.0)
27;(552, 364, 0.0)
27;(553, 366, 0.0)
27;(554, 367, 0.0)
27;(555, 368, 0.0)
27;(556, 370, 0.0)
27;(557, 371, 0.0)
27;(558, 373, 0.0)
27;(559, 374, 0.0)
27;(560, 375, 0.0)
27;(561, 376, 0.0)
27;(562, 377, 0.0)
27;(563, 378, 0.0)
27;(564, 379, 0.0)
27;(565, 380, 0.0)
27;(566, 381, 0.0)
27;(567, 382, 0.0)
27;(568, 383, 0.0)
27;(569, 384, 0.0)
27;(570, 386, 0.0)
27;(571, 387, 0.0)
27;(572, 388, 0.0)
27;(573, 389, 0.0)
27;(574, 390, 0.0)
27;(575, 392, 0.0)
27;(576, 393, 0.0)
27;(577, 394, 0.0)
27;(578, 395, 0.0)
27;(579, 396, 0.0)
27;(580, 398, 0.0)
27;(581, 399, 0.0)
27;(582, 401, 0.0)
27;(583, 402, 0.0)
27;(584, 404, 0.0)
27;(585, 405, 0.0)
27;(586, 406, 0.0)
27;(587, 407, 0.0)
27;(588, 408, 0.0)
27;(589, 409, 0.0)
27;(590, 411, 0.0)
27;(591, 412, 0.0)
27;(592, 413, 0.0)
27;(593, 415, 0.0)
27;(594, 416, 0.0)
27;(595, 417, 0.0)
27;(596, 418, 0.0)
27;(597, 419, 0.0)
27;(598, 420, 0.0)
27;(599, 422, 0.0)
27;(600, 424, 0.0)
27;(601, 425, 0.0)
27;(602, 426, 0.0)
27;(603, 427, 0.0)
27;(604, 428, 0.0)
27;(605, 430, 0.0)
27;(606, 431, 0.0)
27;(607, 432, 0.0)
27;(608, 433, 0.0)
27;(609, 435, 0.0)
27;(610, 437, 0.0)
27;(611, 438, 0.0)
27;(612, 439, 0.0)
27;(613, 440, 0.0)
27;(614, 441, 0.0)
27;(615, 443, 0.0)
27;(616, 444, 0.0)
27;(617, 446, 0.0)
27;(618, 447, 0.0)
27;(619, 448, 0.0)
27;(620, 449, 0.0)
27;(621, 450, 0.0)
27;(622, 452, 0.0)
27;(623, 453, 0.0)
27;(624, 454, 0.0)
27;(625, 458, 0.0)
27;(626, 460, 0.0)
27;(627, 461, 0.0)
27;(628, 462, 0.0)
27;(629, 463, 0.0)
27;(630, 465, 0.0)
27;(631, 466, 0.0)
27;(632, 468, 0.0)
27;(633, 469, 0.0)
27;(634, 470, 0.0)
27;(635, 471, 0.0)
27;(636, 473, 0.0)
27;(637, 474, 0.0)
27;(638, 475, 0.0)
27;(639, 476, 0.0)
27;(640, 477, 0.0)
27;(641, 478, 0.0)
27;(642, 479, 0.0)
27;(643, 480, 0.0)
27;(644, 481, 0.0)
27;(645, 483, 0.0)
27;(646, 484, 0.0)
27;(647, 486, 0.0)
27;(648, 487, 0.0)
27;(649, 488, 0.0)
27;(650, 490, 0.0)
27;(651, 491, 0.0)
27;(652, 492, 0)
27;(653, 494, 0.0)
27;(654, 496, 0.0)
27;(655, 499, 0.0)
27;(656, 501, 0.0)
27;(657, 502, 0.0)
27;(658, 503, 0.0)
27;(659, 505, 0.0)
27;(660, 506, 0.0)
27;(661, 507, 0.0)
27;(662, 509, 0.0)
27;(663, 510, 0.0)
27;(664, 511, 0)
27;(665, 512, 0.0)
27;(666, 513, 0.0)
27;(667, 515, 0.0)
27;(668, 516, 0.0)
27;(669, 517, 0.0)
27;(670, 519, 0.0)
27;(671, 520, 0.0)
27;(672, 522, 0.0)
27;(673, 524, 0.0)
27;(674, 525, 0.0)
27;(675, 526, 0.0)
27;(676, 527, 0.0)
27;(677, 528, 0.0)
27;(678, 529, 0.0)
27;(679, 530, 0.0)
27;(680, 532, 0.0)
27;(681, 533, 0.0)
27;(682, 534, 0.0)
27;(683, 535, 0.0)
27;(684, 536, 0.0)
27;(685, 537, 0.0)
27;(686, 538, 0.0)
27;(687, 540, 0.0)
27;(688, 541, 0.0)
27;(689, 543, 0.0)
27;(690, 544, 0.0)
27;(691, 545, 0.0)
27;(692, 548, 0.0)
27;(693, 549, 0.0)
27;(694, 550, 0)
27;(695, 551, 0.0)
27;(696, 552, 0.0)
27;(697, 553, 0.0)
27;(698, 554, 0.0)
27;(699, 556, 0.0)
27;(700, 557, 0.0)
27;(701, 559, 0.0)
27;(702, 560, 0.0)
27;(703, 561, 0.0)
27;(704, 562, 0.0)
27;(705, 563, 0.0)
27;(706, 564, 0.0)
27;(707, 567, 0.0)
27;(708, 568, 0.0)
27;(709, 569, 0.0)
27;(710, 571, 0.0)
27;(711, 573, 0.0)
27;(712, 574, 0.0)
27;(713, 575, 0.0)
27;(714, 576, 0.0)
27;(715, 577, 0.0)
27;(716, 578, 0.0)
27;(717, 579, 0.0)
27;(718, 582, 0.0)
27;(719, 583, 0.0)
27;(720, 584, 0.0)
27;(721, 585, 0.0)
27;(722, 586, 0.0)
27;(723, 587, 0.0)
27;(724, 588, 0.0)
27;(725, 589, 0.0)
27;(726, 590, 0.0)
27;(727, 591, 0.0)
27;(728, 592, 0.0)
27;(729, 593, 0.0)
27;(730, 594, 0)
27;(731, 595, 0.0)
27;(732, 599, 0.0)
27;(733, 600, 0.0)
27;(734, 601, 0.0)
27;(735, 602, 0.0)
27;(736, 603, 0.0)
27;(737, 605, 0.0)
27;(738, 609, 0.0)
27;(739, 612, 0.0)
27;(740, 614, 0.0)
27;(741, 616, 0.0)
27;(742, 617, 0.0)
27;(743, 618, 0.0)
27;(744, 619, 0.0)
27;(745, 620, 0.0)
27;(746, 621, 0.0)
27;(747, 622, 0.0)
27;(748, 623, 0.0)
27;(749, 624, 0.0)
27;(750, 625, 0.0)
27;(751, 626, 0.0)
27;(752, 627, 0.0)
27;(753, 628, 0.0)
27;(754, 629, 0.0)
27;(755, 630, 0.0)
27;(756, 632, 0.0)
27;(757, 634, 0.0)
27;(758, 635, 0.0)
27;(759, 636, 0.0)
27;(760, 637, 0.0)
27;(761, 638, 0.0)
27;(762, 639, 0.0)
27;(763, 640, 0.0)
27;(764, 641, 0.0)
27;(765, 643, 0.0)
27;(766, 644, 0.0)
27;(767, 645, 0.0)
27;(768, 647, 0.0)
27;(769, 650, 0.0)
27;(770, 653, 0.0)
27;(771, 654, 0.0)
27;(772, 655, 0.0)
27;(773, 656, 0.0)
27;(774, 661, 0.0)
27;(775, 662, 0.0)
27;(776, 663, 0.0)
27;(777, 664, 0.0)
27;(778, 665, 0.0)
27;(779, 666, 0.0)
27;(780, 668, 0.0)
27;(781, 670, 0.0)
27;(782, 672, 0.0)
27;(783, 673, 0.0)
27;(784, 674, 0.0)
27;(785, 675, 0.0)
27;(786, 676, 0.0)
27;(787, 677, 0.0)
27;(788, 678, 0.0)
27;(789, 679, 0.0)
27;(790, 680, 0.0)
27;(791, 682, 0.0)
27;(792, 684, 0.0)
27;(793, 685, 0.0)
27;(794, 686, 0.0)
27;(795, 687, 0.0)
